空调开到20度	home_command	SetTemperature	<friendlyname>空调</friendlyname>开到<pro>20</pro>度
暂停客厅窗帘	home_command	Pause	暂停<friendlyname>客厅窗帘</friendlyname>
把卧室灯关掉	home_command	TurnOff	把<friendlyname>卧室灯</friendlyname>关掉
湖南电视台	fm	FM_RADIO_PLAY	<RADIO_NAME>湖南电视台</RADIO_NAME>
杯把电视开开	home_command	TurnOn	杯把<friendlyname>电视</friendlyname>开开
爸爸空调开了	home_command	TurnOn	爸爸<friendlyname>空调</friendlyname>开了
播放电视台	home_command	TurnOn	播放<friendlyname>电视</friendlyname>台
空调什么品牌的好	baike	BAIKE_ITEMS_SEARCH	<BAIKE_ITERM>空调什么品牌的好</BAIKE_ITERM>
保护的电视	chat		
打开讯飞电视助手	home_command	TurnOn	打开<friendlyname>讯飞电视</friendlyname>助手
打开浴缸注水	home_command	SetMode	打开<friendlyname>浴缸</friendlyname>注水
打开灯上	home_command	TurnOn	打开<friendlyname>灯</friendlyname>上
打开马桶	home_command	TurnOn	打开<friendlyname>马桶</friendlyname>
把空调关掉	home_command	TurnOff	把<friendlyname>空调</friendlyname>关掉
打开小米风扇	home_command	TurnOn	打开<friendlyname>小米风扇</friendlyname>
关闭空调开关	home_command	TurnOff	关闭<friendlyname>空调开关</friendlyname>
我想听关灯	music	MUSIC_GENERAL_PLAY	我想听<MUSIC_NAME>关灯</MUSIC_NAME>
关闭功放	home_command	TurnOff	关闭<friendlyname>功放</friendlyname>
什么电视比较好看	baike	BAIKE_QA_SEARCH	<BAIKE_ITERM>什么电视比较好看</BAIKE_ITERM>
把灯关掉	home_command	TurnOff	把<friendlyname>灯</friendlyname>关掉
把所有空调关闭	home_command	TurnOff	把所有<friendlyname>空调</friendlyname>关闭
机顶盒15频道	chat		
打开主卧灯	home_command	TurnOn	打开<friendlyname>主卧灯</friendlyname>
打开空调制冷模式	home_command	SetMode	打开<friendlyname>空调</friendlyname><pro>制冷模式</pro>
空调一首歌	music	MUSIC_GENERAL_PLAY	<MUSIC_NAME>空调</MUSIC_NAME>一首歌
暂停攻打开电视	home_command	Pause	暂停攻打开<friendlyname>电视</friendlyname>
声音调大一点电视的声音调大一点	home_command	AdjustUpVolume	
关闭会议室空调	home_command	TurnOff	关闭<friendlyname>会议室空调</friendlyname>
把客厅灯调成红色	home_command	SetColor	把<friendlyname>客厅灯</friendlyname>调成<pro>红色</pro>
关闭飞利浦电视	home_command	TurnOff	关闭<friendlyname>飞利浦电视</friendlyname>
帮我开下空调	home_command	TurnOn	帮我开下<friendlyname>空调</friendlyname>
打开充电器	home_command	TurnOn	打开<friendlyname>充电器</friendlyname>
打开电视音频输入	home_command	TurnOn	打开<friendlyname>电视</friendlyname>音频输入
关闭格力塔扇	home_command	TurnOff	关闭<friendlyname>格力塔扇</friendlyname>
把电视柜他们不是你不傻	chat		
打开电网	home_command	TurnOn	打开<friendlyname>电网</friendlyname>
便是十分电视等于8米	home_command	TurnOn	便是十分<friendlyname>电视</friendlyname>等于8米
当前室内空气好吗	home_command	QueryPM25	
关闭小博士	home_command	TurnOff	关闭<friendlyname>小博士</friendlyname>
关闭净水器	home_command	TurnOff	关闭<friendlyname>净水器</friendlyname>
空调关闭	home_command	TurnOff	<friendlyname>空调</friendlyname>关闭
机顶盒调到东方卫视	home_command	SetTVChannel	<friendlyname>机顶盒</friendlyname>调到东方卫视
把风扇还吐	chat		
爱夜灯	home_command	TurnOn	
把空调调成12度	home_command	SetTemperature	把空调调成<pro>12</pro>度
把空调调到16度	home_command	SetTemperature	把<friendlyname>空调</friendlyname>调到<pro>16度</pro>
白痴	music	MUSIC_GENERAL_PLAY	<MUSIC_NAME>白痴</MUSIC_NAME>
取消灯光	home_command	TurnOff	取消<friendlyname>灯光</friendlyname>
你可以放电视看吗	chat		
电扇摆头	home_command	TurnOn	<pro>电扇摆头</pro>
关闭客厅空调	home_command	TurnOff	关闭<friendlyname>客厅空调</friendlyname>
我空调开到28度	home_command	SetTemperature	我<friendlyname>空调</friendlyname>开到28度
你能开空调吗	home_command	TurnOn	你能开<friendlyname>空调</friendlyname>吗
四川岷江音乐电视台	fm	FM_AUDIOBOOK_PLAY	<RADIO_NAME>四川岷江音乐电视台</RADIO_NAME>
把风扇关闭	home_command	TurnOff	把<friendlyname>风扇</friendlyname>关闭
打开电风扇	home_command	TurnOn	打开<friendlyname>电风扇</friendlyname>
开启电视	home_command	TurnOn	开启<friendlyname>电视</friendlyname>
空调调到25	home_command	SetTemperature	<friendlyname>空调</friendlyname>调到<pro>25</pro>
空调制冷	home_command	SetMode	<friendlyname>空调</friendlyname><pro>制冷</pro>
开启回家模式	home_command	TurnOn	开启<pro>回家模式</pro>
打开风扇看懂	home_command	TurnOn	打开<friendlyname>风扇</friendlyname>看懂
请把电风扇摇头	home_command	SetMode	请把<friendlyname>电风扇</friendlyname><pro>摇头</pro>
关闭饮水机	home_command	TurnOff	关闭<friendlyname>饮水机</friendlyname>
打开汽车空调睡眠模式	home_command	TurnOn	打开<friendlyname>汽车空调</friendlyname><pro>睡眠模式</pro>
关闭白色	chat		
关闭摄像头	home_command	TurnOff	关闭<friendlyname>摄像头</friendlyname>
打开三洋滚筒洗衣机	home_command	TurnOn	打开<friendlyname>三洋滚筒洗衣机</friendlyname>
唱一个电视剧	chat		
打开电	home_command	TurnOn	打开<friendlyname>电</friendlyname>
昨天是几月几日啊	time	ASK_DATE	<DATE>昨天</DATE>是几月几日啊
美的智能冰箱的变温是关闭	chat		
b电视	home_command	TurnOff	b<friendlyname>电视</friendlyname>
帮我关了空调	home_command	TurnOff	帮我关了<friendlyname>空调</friendlyname>
把电视打开	home_command	TurnOn	把<friendlyname>电视</friendlyname>打开
调到中央一台	home_command	SetTVChannel	
给我放一	music	MUSIC_GENERAL_PLAY	给我放<MUSIC_NAME>一</MUSIC_NAME>
我要关空调	home_command	TurnOff	我要关<friendlyname>空调</friendlyname>
帮我打开电视	home_command	TurnOn	帮我打开<friendlyname>电视</friendlyname>
开灯快	home_command	TurnOn	开<friendlyname>灯</friendlyname>快
请启动这小夜灯	home_command	TurnOn	请启动这<friendlyname>小夜灯</friendlyname>
把窗帘开开	home_command	TurnOn	把<friendlyname>窗帘</friendlyname>开开
打开客厅电扇	home_command	TurnOn	打开<friendlyname>客厅电扇</friendlyname>
关掉卧室空调	home_command	TurnOff	
空调调到24度	home_command	SetTemperature	<friendlyname>空调</friendlyname>调到<pro>24</pro>度
开背景灯	home_command	TurnOn	开<friendlyname>背景灯</friendlyname>
黑龙江广播电视台	fm	FM_AUDIOBOOK_PLAY	<RADIO_NAME>黑龙江广播</RADIO_NAME>电视台
播放小猪佩琴电视剧	video	VIDEO_PLAY	播放<VIDEO_NAME>小猪佩奇</VIDEO_NAME><VIDEO_TYPE>电视剧</VIDEO_TYPE>
播放北京广播电视台广播	fm	FM_RADIO_PLAY	播放<RADIO_NAME>北京广播电视台</RADIO_NAME>广播
风扇怎么写	baike	BAIKE_ITEMS_SEARCH	<BAIKE_ITERM>风扇</BAIKE_ITERM>怎么写
空调关掉	home_command	TurnOff	<friendlyname>空调</friendlyname>关掉
开电视你说他一会	home_command	TurnOn	开<friendlyname>电视</friendlyname>你说他一会
大白	chat		
关闭大厅灯	home_command	TurnOff	关闭<friendlyname>大厅灯</friendlyname>
我们的少年时代主题曲电视剧	video	VIDEO_PLAY	<VIDEO_NAME>我们的少年时代</VIDEO_NAME>主题曲电视剧
来客厅空调打开	home_command	TurnOn	来客厅<friendlyname>空调</friendlyname>打开
放个空调温度调高一点	home_command	AdjustUpTemperature	放个<friendlyname>空调</friendlyname>温度调高一点
话术	垂类	意图	标签
TFBOYS	music	MUSIC_GENERAL_PLAY	<SINGER>TFBOYS</SINGER>
南京音乐	fm	FM_RADIO_PLAY	<RADIO_TYPE>南京音乐</RADIO_TYPE>
睡前小故事	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>睡前小故事</AUDIOBOOK_ALBUM>
唱刘德华的歌	music	MUSIC_GENERAL_PLAY	<SINGER>刘德华</SINGER>
给我讲个唐诗	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_PROGRAM>唐诗</AUDIOBOOK_PROGRAM>
任贤齐	music	MUSIC_GENERAL_PLAY	<SINGER>任贤齐</SINGER>
赵成辉	chat		
播放小猪	music	MUSIC_GENERAL_PLAY	<MUSIC_NAME>小猪</MUSIC_NAME>
播放睡前儿歌	music	MUSIC_GENERAL_PLAY	<MUSIC_TAG>睡前</MUSIC_TAG><MUSIC_TAG>儿歌</MUSIC_TAG>
单田芳播讲学家将	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>单田芳播讲学家将</AUDIOBOOK_ALBUM>
给我讲一个故事叫做春晓	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_TYPE>故事</AUDIOBOOK_TYPE><AUDIOBOOK_PROGRAM>春晓</AUDIOBOOK_PROGRAM>
讲一个郭德纲和于谦的相声	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>郭德纲和于谦的相声</AUDIOBOOK_ALBUM>
邓超	music	MUSIC_GENERAL_PLAY	<SINGER>邓超</SINGER>
瑞典语的我爱你	music	MUSIC_GENERAL_PLAY	<MUSIC_NAME>我爱你</MUSIC_NAME>
蒋依晨要听小猪佩奇	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_PROGRAM>小猪佩奇</AUDIOBOOK_PROGRAM>
播放一个钢琴曲	music	MUSIC_GENERAL_PLAY	<MUSIC_NAME>钢琴曲</MUSIC_NAME>
继续小马宝莉的故事	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_PROGRAM>小马宝莉的故事</AUDIOBOOK_PROGRAM>
等一下古诗李白的所有古诗黄河之水	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>古诗</AUDIOBOOK_ALBUM>
九我想听故事	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_TYPE>故事</AUDIOBOOK_TYPE>
我讲个笑话吧	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_PROGRAM>笑话</AUDIOBOOK_PROGRAM>
萧亚轩	music	MUSIC_GENERAL_PLAY	<SINGER>萧亚轩</SINGER>
播放爱你的笑	music	MUSIC_GENERAL_PLAY	<MUSIC_NAME>爱你的笑</MUSIC_NAME>
婷婷唱古文	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>婷婷唱古文</AUDIOBOOK_ALBUM>
播放王菲的歌曲	music	MUSIC_GENERAL_PLAY	<SINGER>王菲</SINGER>
岳云鹏	fm	FM_AUDIOBOOK_PLAY	<ARTIST>岳云鹏</ARTIST>
伍佰	music	MUSIC_GENERAL_PLAY	<SINGER>伍佰</SINGER>
北京大妈有话说	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_PROGRAM>北京大妈有话说</AUDIOBOOK_PROGRAM>
播放赵雷的歌	music	MUSIC_GENERAL_PLAY	<SINGER>赵雷</SINGER>
播放周杰伦的歌	music	MUSIC_GENERAL_PLAY	<SINGER>周杰伦</SINGER>
王宏伟	music	MUSIC_GENERAL_PLAY	<SINGER>王宏伟</SINGER>
我要听广播剧渴望	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_TAG>广播剧</AUDIOBOOK_TAG><AUDIOBOOK_PROGRAM>渴望</AUDIOBOOK_PROGRAM>
播放张国荣的歌	music	MUSIC_GENERAL_PLAY	<SINGER>张国荣</SINGER>
给我放一个相声	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_TYPE>相声</AUDIOBOOK_TYPE>
安与骑兵	music	MUSIC_GENERAL_PLAY	<SINGER>安与骑兵</SINGER>
浮瑶	music	MUSIC_GENERAL_PLAY	<SINGER>浮瑶</SINGER>
来个冷笑话	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>冷笑话</AUDIOBOOK_ALBUM>
海底小纵队基99级	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_PROGRAM>海底小纵队</AUDIOBOOK_PROGRAM><AUDIOBOOK_EPISODE_ID>第99集</AUDIOBOOK_EPISODE_ID>
高英培的相声	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>高英培的相声</AUDIOBOOK_ALBUM>
我想听米小圈	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>米小圈</AUDIOBOOK_ALBUM>
徐良	music	MUSIC_GENERAL_PLAY	<SINGER>徐良</SINGER>
儿歌宝宝睡前故事	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>宝宝睡前故事</AUDIOBOOK_ALBUM>
武林外传	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>武林外传</AUDIOBOOK_ALBUM>
放一首你好明天	music	MUSIC_GENERAL_PLAY	<MUSIC_NAME>你好明天</MUSIC_NAME>
成语故事啊	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>成语故事</AUDIOBOOK_ALBUM>
田震	music	MUSIC_GENERAL_PLAY	<SINGER>田震</SINGER>
邓丽君的歌曲	music	MUSIC_GENERAL_PLAY	<SINGER>邓丽君</SINGER>
张宇的歌	music	MUSIC_GENERAL_PLAY	<SINGER>张宇</SINGER>
嗯播放催眠曲	music	MUSIC_GENERAL_PLAY	<ALBUM_NAME>催眠曲</ALBUM_NAME>
韩磊	music	MUSIC_GENERAL_PLAY	<SINGER>韩磊</SINGER>
有声童话故事	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_TAG>有声</AUDIOBOOK_TAG><AUDIOBOOK_TAG>童话故事</AUDIOBOOK_TAG>
李胜素	music	MUSIC_GENERAL_PLAY	<SINGER>李胜素</SINGER>
播放林俊杰的歌曲	music	MUSIC_GENERAL_PLAY	<SINGER>林俊杰</SINGER>
播放都市特种兵143集	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>都市特种兵</AUDIOBOOK_ALBUM><AUDIOBOOK_EPISODE_ID>143集</AUDIOBOOK_EPISODE_ID>
播放画龙点睛	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_PROGRAM>画龙点睛</AUDIOBOOK_PROGRAM>
你给我播一个家住安源	fm	FM_AUDIOBOOK_RECENTPLAY	<AUDIOBOOK_PROGRAM>家住安源</AUDIOBOOK_PROGRAM>
小白小白	music	MUSIC_GENERAL_PLAY	<SINGER>小白</SINGER>
白杨	music	MUSIC_GENERAL_PLAY	<MUSIC_NAME>白杨</MUSIC_NAME>
别在外边在放刘健	music	MUSIC_GENERAL_PLAY	<SINGER>刘健</SINGER>
泰勒斯威夫特	music	MUSIC_GENERAL_PLAY	<SINGER>泰勒斯威夫特</SINGER>
放一个郭德纲的相声	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>郭德纲的相声</AUDIOBOOK_ALBUM>
给我讲超级飞侠	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>超级飞侠</AUDIOBOOK_ALBUM>
给我讲一下三国	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>三国</AUDIOBOOK_ALBUM>
放一首熊猫叫	music	MUSIC_GENERAL_PLAY	<MUSIC_NAME>学猫叫</MUSIC_NAME>
弦子	music	MUSIC_GENERAL_PLAY	<SINGER>弦子</SINGER>
我要听石富宽的相声	fm	FM_AUDIOBOOK_PLAY	<ARTIST>石富宽</ARTIST><AUDIOBOOK_TYPE>相声</AUDIOBOOK_TYPE>
换一首催眠曲	music	MUSIC_GENERAL_PLAY	<MUSIC_NAME>催眠曲</MUSIC_NAME>
我在放海绵宝宝	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_PROGRAM>海绵宝宝</AUDIOBOOK_PROGRAM>
播放儿童故事	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>儿童故事</AUDIOBOOK_ALBUM>
易烊千玺	music	MUSIC_GENERAL_PLAY	<SINGER>易烊千玺</SINGER>
掩耳盗铃	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>掩耳盗铃</AUDIOBOOK_ALBUM>
我要听广东十年爱情故事	music	MUSIC_GENERAL_PLAY	<MUSIC_NAME>广东十年爱情故事</MUSIC_NAME>
豆豆	music	MUSIC_GENERAL_PLAY	<SINGER>豆豆</SINGER>
瑞相声	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_TYPE>相声</AUDIOBOOK_TYPE>
播放周杰伦	music	MUSIC_GENERAL_PLAY	<SINGER>周杰伦</SINGER>
丁丁	music	MUSIC_GENERAL_PLAY	<SINGER>丁丁</SINGER>
杨家将后传	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>杨家将后传</AUDIOBOOK_ALBUM>
万一儿童故事啊	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>儿童故事</AUDIOBOOK_ALBUM>
单田芳白眉大侠	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>单田芳白眉大侠</AUDIOBOOK_ALBUM>
李克勤	music	MUSIC_GENERAL_PLAY	<SINGER>李克勤</SINGER>
良良	music	MUSIC_GENERAL_PLAY	<SINGER>良良</SINGER>
请播放吞噬苍穹第541	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>吞噬苍穹</AUDIOBOOK_ALBUM><AUDIOBOOK_EPISODE_ID>第541</AUDIOBOOK_EPISODE_ID>
别拍马屁了	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_PROGRAM>拍马屁</AUDIOBOOK_PROGRAM>
宝宝巴士启蒙音乐剧	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>宝宝巴士启蒙音乐剧</AUDIOBOOK_ALBUM>
还是揣摩的小姑娘吧	chat		
讲个小猪佩琪豆腐屎	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_PROGRAM>小猪佩齐</AUDIOBOOK_PROGRAM>
换一个差距超级飞侠	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>超级飞侠</AUDIOBOOK_ALBUM>
评书金瓶梅	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>金瓶梅</AUDIOBOOK_ALBUM>
播放邓丽君的歌	music	MUSIC_GENERAL_PLAY	<SINGER>邓丽君</SINGER>
给我讲一个小红帽的故事	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_PROGRAM>小红帽</AUDIOBOOK_PROGRAM><AUDIOBOOK_TYPE>故事</AUDIOBOOK_TYPE>
播放古董局中局第27集	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>局中局</AUDIOBOOK_ALBUM><AUDIOBOOK_EPISODE_ID>第27集</AUDIOBOOK_EPISODE_ID>
我要听你叫声	chat		
唱个妹妹坐船头	music	MUSIC_GENERAL_PLAY	
巴啦啦小魔仙之梦幻旋律	video	VIDEO_PLAY	<VIDEO_NAME>巴啦啦小魔仙之梦幻旋律</VIDEO_NAME>
火影忍者	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_PROGRAM>火影忍者</AUDIOBOOK_PROGRAM>
杨家将第五回	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>杨家将</AUDIOBOOK_ALBUM><AUDIOBOOK_EPISODE_ID>第五回</AUDIOBOOK_EPISODE_ID>
我在给我讲个故事米小圈上学记	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>米小圈上学记</AUDIOBOOK_ALBUM><AUDIOBOOK_TYPE>故事</AUDIOBOOK_TYPE>
搞笑小说	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>搞笑小说</AUDIOBOOK_ALBUM>
蒋大为	music	MUSIC_GENERAL_PLAY	<SINGER>蒋大为</SINGER>
我要听黑猫警长故事	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>黑猫警长</AUDIOBOOK_ALBUM><AUDIOBOOK_TYPE>故事</AUDIOBOOK_TYPE>
王峰弟	chat		
给我讲一个故事我的名字叫蓝牙	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_TYPE>故事</AUDIOBOOK_TYPE><AUDIOBOOK_PROGRAM>我的名字叫蓝牙</AUDIOBOOK_PROGRAM>
小老鼠	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_PROGRAM>小老鼠</AUDIOBOOK_PROGRAM>
讲个一千零一夜	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_ALBUM>一千零一夜</AUDIOBOOK_ALBUM>
不要听这个我要听鬼故事	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_TYPE>鬼故事</AUDIOBOOK_TYPE>
一射9日的故事	fm	FM_AUDIOBOOK_PLAY	<AUDIOBOOK_TYPE>故事</AUDIOBOOK_TYPE>
